s,rpm
10.3250704,16.46196054
10.3429723,16.48340943
10.3608743,16.5047985
10.3787762,16.52610574
10.3966782,16.54730892
10.4145801,16.56838559
10.4324821,16.5893131
10.4503841,16.61006867
10.468286,16.63062938
10.486188,16.65097221
10.5040899,16.67107409
10.5219919,16.69091191
10.5398938,16.71046258
10.5577958,16.72970306
10.5756978,16.74861039
10.5935997,16.76716173
10.6115017,16.78533442
10.6294036,16.80310602
10.6473056,22.01599955
10.6652075,8.132407971
10.6831095,8.709630247
10.7010115,-6.753646372
10.7189134,-11.93102155
10.736694,-13.71069707
10.7543608,-14.35422898
10.7719213,-14.61552957
10.7893824,-14.74596333
10.8067508,-14.82937927
10.824033,-14.8937888
10.8412351,-14.94859208
10.858363,-14.99698732
10.8754226,-15.04010769
10.8924192,-15.07840096
10.9093582,-15.11209003
10.9262446,-15.14132727
10.9430833,-15.16624692
10.9598791,-15.1869837
10.9766364,-15.20368028
10.9933596,-15.21649127
11.0100528,-15.22558629
11.0267199,-15.23115271
11.0433646,-15.23339845
11.0599904,-15.23255429
11.0766004,-15.22887538
11.0931976,-15.22264106
11.1097845,-15.21415183
11.1263634,-15.20372286
11.1429363,-15.19167379
11.1595046,-15.1783158
11.1760697,-15.16393825
11.1926325,-15.14879752
11.2091938,-15.13311026
11.2257539,-15.1170517
11.2423133,-15.10075844
11.2588722,-15.08433401
11.2754308,-15.06785542
11.2919892,-15.05137962
11.3085474,-15.03494883
11.3251056,-15.01859483
11.3416636,-15.00234214
11.3582217,-14.98621023
11.3747797,-14.97021514
11.3913377,-14.95437053
11.4078957,-14.9386884
11.4244537,-14.88831302
11.4410116,-14.82427091
11.4576867,-14.71267296
11.4744883,-14.57512835
11.4914477,-14.41294073
11.5085967,-14.22686178
11.5259691,-19.0104646
11.5436008,-5.709175155
11.5612505,-6.181544328
11.5789001,8.483316534
11.5965497,13.38243651
11.6142173,15.02135381
11.6318864,15.5787721
11.6495563,15.77614902
11.6672266,15.85384375
11.6848973,15.89190579
11.702568,15.91697569
11.7202389,15.93790559
11.7379098,15.957626
11.7555808,15.97709794
11.7732517,15.99662828
11.7909227,16.01630706
11.8085937,16.03615268
11.8262646,16.05615988
11.8439356,16.07631556
11.8616066,16.0966039
11.8792776,16.11700805
11.8969486,16.13751062
11.9146195,16.15809382
11.9322905,16.17873955
11.9499615,16.19942937
11.9676325,16.22014453
11.9853035,16.24086598
12.0029745,16.26157438
12.0206454,16.28225011
12.0383164,16.30287329
12.0559874,16.32342383
12.0736584,16.34388137
12.0913294,16.3642254
12.1090003,16.38443521
12.1266713,16.40448995
12.1443423,16.42436864
12.1620133,16.44405023
12.1796843,16.46351357
12.1973553,16.4827375
12.2150262,16.50170084
12.2326972,16.52038245
12.2503682,16.53876124
12.2680392,16.55681623
12.2857102,16.57452655
12.3033811,16.59187152
12.3210521,16.60883067
12.3387231,21.15689363
12.3563941,9.03329445
12.3740651,9.531034571
12.3917361,-3.983050112
12.409407,-8.519484704
12.4268958,-10.09937397
12.4442107,-10.69166322
12.4613597,-10.95270732
12.4783501,-11.10132895
12.4951892,-11.21050486
12.5118835,-11.30459486
12.5284395,-11.39175156
12.5448632,-11.47472385
12.5611602,-11.5544581
12.5773362,-11.63129876
12.5933963,-11.70538864
12.6093456,-11.77680241
12.6251887,-11.84559125
12.6409304,-11.91179775
12.6565749,-11.97546103
12.6721265,-12.03661845
12.6875893,-12.09530633
12.7029671,-12.15156018
12.7182636,-12.20541488
12.7334826,-12.25690481
12.7486274,-12.30606393
12.7637015,-12.35292587
12.7787081,-12.39752405
12.7936503,-12.43989172
12.8085311,-12.48006207
12.8233536,-12.51806835
12.8381205,-12.5539439
12.8528346,-12.58772229
12.8674986,-12.6194374
12.8821151,-12.64912352
12.8966867,-12.67681547
12.9112156,-12.70254868
12.9257045,-12.72635936
12.9401554,-12.7482846
12.9545708,-12.7683625
12.9689527,-12.78663236
12.9833032,-12.80313479
12.9976245,-12.81791192
13.0119185,-12.83100754
13.0261871,-12.84246736
13.0404321,-12.85233914
13.0546555,-12.86067296
13.0688589,-12.86752137
13.0830439,-12.87293964
13.0972122,-12.87698594
13.1113653,-12.87972148
13.1255047,-12.88121064
13.1396317,-12.88152101
13.1537477,-12.88072335
13.167854,-12.87889141
13.1819515,-16.14923644
13.1960415,-7.252992158
13.2101249,-7.557424942
13.2242026,2.344844863
13.2382754,5.665768471
13.2522479,6.809272099
13.2661227,7.226519371
13.2799027,7.401238041
13.2935904,7.494676951
13.3071884,7.560591699
13.320699,7.616906539
13.3341247,7.669601699
13.3474675,7.720675836
13.3607298,7.770800192
13.3739136,7.820203337
13.3870209,7.86896608
13.4000537,7.917119797
13.4130138,7.964679205
13.4259032,8.011653304
13.4387235,8.058049029
13.4514765,8.103872476
13.4641639,8.149129319
13.4767872,8.193824958
13.4893481,8.237964569
13.501848,8.281553137
13.5142884,8.324595464
13.5266708,8.367096181
13.5389965,8.409059761
13.551267,8.450490523
13.5634834,8.491392642
13.5756471,8.531770156
13.5877594,8.571626971
13.5998214,8.610966874
13.6118343,8.649793532
13.6237993,8.688110502
13.6357175,8.725921239
13.6475901,8.763229095
13.6594179,8.800037334
13.6712022,8.836349127
13.6829439,8.872167566
13.694644,8.907495663
13.7063034,8.942336358
13.7179232,8.976692522
13.7295042,9.010566962
13.7410474,9.043962425
13.7525536,9.076881605
13.7640237,9.10932714
13.7754585,9.141301626
13.7868588,9.172807611
13.7982256,9.203847605
13.8095595,9.234424084
13.8208613,9.264539489
13.8321318,9.294196234
13.8433718,9.323396706
13.8545819,9.352143273
13.8657629,9.380438282
13.8769155,9.408284067
13.8880404,9.435682949
13.8991381,9.462637242
13.9102095,9.489149254
13.9212551,9.515221291
13.9322756,9.540855661
13.9432716,9.566054676
13.9542437,9.590820655
13.9651925,9.61515593
13.9761186,9.639062845
13.9870226,9.662543761
13.997905,9.685601059
14.0087664,9.708237145
14.0196073,9.73045445
14.0304284,9.752255433
14.04123,9.773642587
14.0520128,9.794618441
14.0627772,9.815185562
14.0735237,11.41929931
14.0842529,7.088309148
14.0949652,7.235116653
14.1056611,2.411705551
14.1163029,0.80390185
14.1268915,0.267967283
14.1374276,0.089322428
14.147912,0.029774143
14.1583455,0.009920124
14.1687288,0.00331132
14.1790627,0.00109455
14.1893478,0.000374117
14.1995848,0.000120072
14.2097745,4.00E-05
14.2199174,1.33E-05
14.2300142,4.48E-06
14.2400655,1.49E-06
14.250072,5.24E-06
14.2600342,-3.06E-06
14.2699527,3.80E-06
14.2798281,-3.53E-06
14.289661,3.65E-06
14.2994519,-3.67E-06
14.3092013,-1.22E-06
14.3189098,-3.67E-07
14.3285779,-1.22E-07
14.3382061,-8.12E-08
14.3477948,4.96E-06
14.3573446,-8.32E-06
14.366856,7.24E-06
14.3763293,-2.59E-06
14.3857652,4.16E-06
14.3951639,1.39E-06
14.4045259,4.62E-07
14.4138517,1.54E-07
14.4231417,5.14E-08
14.4323963,1.71E-08
14.4416159,1.14583946
14.4508009,-2.13746859
14.4599517,-2.094665486
14.4690686,-5.749567975
14.4781521,-6.980328666
14.4872191,-7.398301648
14.4962699,-7.545233856
14.5053046,-7.601708329
14.5143236,-7.627920135
14.523327,-7.64393502
14.5323151,-7.656442286
14.5412882,-7.667672419
14.5502463,-7.678369632
14.5591899,-7.688782712
14.568119,-7.698995304
14.5770338,-7.709036001
14.5859347,-7.718915051
14.5948218,-7.728636579
14.6036953,-7.738202674
14.6125555,-7.747614741
14.6214024,-7.756873961
14.6302364,-7.765981436
14.6390576,-7.774938244
14.6478662,-7.783745453
14.6566623,-7.792404129
14.6654463,-7.800915336
14.6742183,-7.809280139
14.6829784,-7.817499601
14.6917268,-7.825574787
14.7004638,-7.83350676
14.7091894,-7.841296587
14.717904,-7.848945332
14.7266075,-7.856454061
14.7353003,-7.863823842
14.7439825,-7.871055743
14.7526542,-7.878150831
14.7613156,-7.885110177
14.7699669,-7.891934852
14.7786083,-7.898625928
14.7872398,-7.905184479
14.7958617,-7.911611579
14.8044741,-7.917908304
14.8130772,-7.924075733
14.821671,-7.930114946
14.8302558,-7.936027023
14.8388318,-7.941813048
14.847399,-7.947474106
14.8559575,-7.953011283
14.8645077,-7.958425667
14.8730495,-7.963718351
14.8815831,-7.968890427
14.8901087,-7.973942988
14.8986263,-7.978877133
14.9071362,-7.983693961
14.9156384,-7.988394573
14.9241332,-7.992980072
14.9326205,-7.997451564
14.9411006,-8.001810158
14.9495736,-8.006056964
14.9580395,-8.010193093
14.9664986,-8.014219662
14.9749509,-8.018137788
14.9833966,-8.021948589
14.9918357,-8.025653188
15.0002684,-8.029252709
15.0086949,-8.032748278
15.0171151,-8.036141023
15.0255293,-8.039432076
15.0339376,-8.042622568
15.04234,-8.045713636
15.0507366,-8.048706415
15.0591276,-8.051602045
15.0675131,-8.054401666
15.0758932,-8.057106422
15.084268,-8.059717457
15.0926375,-8.062235916
15.101002,-8.064662949
15.1093614,-9.272562877
15.1177159,-5.780258412
15.1260656,-5.822454259
15.1344105,-1.940818086
15.1427298,-0.646939362
15.1510237,-0.215646454
15.1592925,-0.071887922
15.1675363,-0.023956853
15.1757554,-0.007991388
15.1839501,-0.002658008
15.1921205,-0.000886003
15.2002668,-0.000301191
15.2083893,-9.45E-05
15.2164881,-3.74E-05
15.2245637,-6.58E-06
15.2326162,-2.19E-06
15.2406459,-6.67E-06
15.2486532,-2.22E-06
15.2566383,-6.68E-06
15.2646015,-2.23E-06
15.272543,-7.42E-07
15.2804632,-2.47E-07
15.2883622,-8.25E-08
15.2962404,-6.08E-06
15.3040979,-2.03E-06
15.311935,-6.73E-06
15.319752,-2.24E-06
15.3275491,-7.48E-07
15.3353265,-6.38E-06
15.3430845,-2.13E-06
15.3508232,-6.84E-06
15.3585429,-2.28E-06
15.3662437,-7.60E-07
15.373926,-2.53E-07
15.38159,-8.44E-08
15.3892357,-2.81E-08
15.3968634,6.13E-06
15.4045348,2.04E-06
15.4122619,6.82E-06
15.420046,2.27E-06
15.4278881,7.58E-07
15.4357893,2.53E-07
15.4437507,8.42E-08
15.4517735,2.81E-08
15.4598591,-1.29791797
15.4680086,2.433183453
15.4762233,2.379865864
15.4844381,6.524784664
15.4926529,7.906780033
15.5008732,8.366013295
15.5090977,8.518280715
15.5173259,8.56848041
15.5255574,8.584851104
15.533792,8.590104533
15.5420295,8.591787959
15.5502697,8.592399956
15.5585123,8.592760038
15.5667574,8.593130623
15.5750046,8.593590287
15.583254,8.594157704
15.5915054,8.594832649
15.5997586,8.595609437
15.6080136,8.596481235
15.6162704,8.597441389
15.6245288,8.59848376
15.6327887,8.599602773
15.6410501,8.600793371
15.6493129,8.602050955
15.657577,8.603371325
15.6658425,8.604750628
15.6741091,8.606185319
15.682377,8.607672121
15.690646,8.609207997
15.698916,8.610790123
15.7071871,8.612415865
15.7154592,8.614082761
15.7237322,8.615788503
15.7320061,8.617530926
15.7402809,8.61930799
15.7485566,8.621117773
15.756833,8.622958458
15.7651103,8.624828329
15.7733883,8.626725756
15.7816669,8.628649196
15.7899463,8.630597179
15.7982264,8.63256831
15.806507,8.634561256
15.8147883,8.636574749
15.8230702,8.638607575
15.8313526,8.640658575
15.8396356,8.64272664
15.8479191,8.644810706
15.8562031,8.646909754
15.8644875,8.649022806
15.8727725,8.651148922
15.8810579,8.653287198
15.8893437,8.655436766
15.89763,8.657596786
15.9059166,8.659766452
15.9142036,8.661944986
15.922491,8.664131637
15.9307788,8.666325678
15.9390669,8.668526408
15.9473553,8.670733149
15.9556441,8.672945244
15.9639331,8.675162058
15.9722225,8.677382973
15.9805122,8.679607394
15.9888021,8.68183474
15.9970923,8.684064449
16.0053827,8.686295974
16.0136734,8.688528786
16.0219643,8.690762366
16.0302555,8.692996215
16.0385469,8.695229842
16.0468385,8.697462773
16.0551303,8.699694543
16.0634223,10.03793407
16.0717145,6.246991662
16.0800069,6.32009599
16.0882994,2.106692909
16.0965668,0.702236741
16.1048093,0.234073159
16.1130271,0.078030158
16.1212204,0.026010053
16.1293895,0.008664177
16.1375345,0.002893917
16.1456558,0.000958798
16.1537534,0.000325457
16.1618276,0.000108486
16.1698789,3.02E-05
16.1779074,1.60E-05
16.1859135,-5.84E-07
16.1938974,5.75E-06
16.2018594,1.92E-06
16.2097998,-5.37E-06
16.2177188,4.23E-06
16.2256167,-4.59E-06
16.2334937,4.49E-06
16.2413501,1.50E-06
16.2491862,-5.59E-06
16.2570021,4.24E-06
16.2647981,-4.67E-06
16.2725745,4.54E-06
16.2803314,1.51E-06
16.288069,-5.66E-06
16.2957877,4.29E-06
16.3034876,-4.73E-06
16.3111689,4.60E-06
16.3188318,1.53E-06
16.3264766,-5.72E-06
16.3341033,4.34E-06
16.3417124,-4.79E-06
16.3493038,4.65E-06
16.3568778,1.55E-06
16.3644346,-5.79E-06
16.3719744,4.39E-06
16.3794974,-4.84E-06
16.3870037,4.71E-06
16.3944935,1.57E-06
16.401967,-5.85E-06
16.4094243,4.44E-06
16.4168656,-4.90E-06
16.4242912,4.76E-06
16.431701,1.59E-06
16.4390954,-5.91E-06
16.4464744,4.48E-06
16.4538382,-4.95E-06
16.461187,4.81E-06
16.4685209,1.60E-06
16.47584,-5.97E-06
16.4831446,4.53E-06
16.4904346,-5.00E-06
16.4977104,4.85E-06
16.504972,1.62E-06
16.5122195,-5.91E-06
16.5195205,4.44E-06
16.5268709,-4.97E-06
16.5342713,4.75E-06
16.5417228,1.58E-06
16.5492261,5.28E-07
16.5567823,1.76E-07
16.5643922,5.87E-08
16.5720568,1.96E-08
16.5797772,6.52E-09
16.5875544,-6.01E-06
16.5953894,3.96E-06
16.6032834,-4.69E-06
16.6112375,4.40E-06
16.6192528,1.47E-06
16.6273307,-5.29E-06
16.6354725,3.97E-06
16.6436793,-4.46E-06
16.6519525,4.25E-06
16.6602937,1.42E-06
16.6687042,4.72E-07
16.6771856,1.57E-07
16.6857394,5.24E-08
16.6943672,1.75E-08
16.7030708,5.83E-09
16.711852,1.94E-09
16.7207126,-5.25E-06
16.7296544,3.45E-06
16.7386796,-4.10E-06
16.7477901,3.84E-06
16.7569882,1.28E-06
16.7662761,-4.58E-06
16.7756562,3.43E-06
16.7851309,-3.86E-06
16.7947029,3.67E-06
16.804375,1.22E-06
16.8141498,1.157919096
16.8240305,-2.076376267
16.8340202,-2.011327004
16.8440861,-5.625003659
16.8542299,-6.859757682
16.8644531,-7.302202927
16.8747574,-7.481235197
16.8851445,-7.573178923
16.895616,-7.636836148
16.9061739,-7.691836294
16.9168201,-7.74475286
16.9275564,-7.797809109
16.938385,-7.851780099
16.949308,-7.906960169
16.9603275,-7.963485601
16.9714458,-8.021442346
16.9826654,-8.080902127
16.9939886,-8.141934696
17.0054181,-8.204612152
17.0169565,-8.26901065
17.0286067,-8.335211264
17.0403716,-8.403300605
17.0522542,-8.473371401
17.0642576,-8.545523094
17.0763853,-8.619862517
17.0886407,-8.696504636
17.1010274,-8.775573394
17.1135493,-8.85720267
17.1262103,-8.941537365
17.1390147,-9.028734643
17.1519669,-9.118965354
17.1650714,-9.212415673
17.1783332,-9.309288986
17.1917573,-9.409808094
17.2053492,-9.514217762
17.2191145,-9.622787733
17.2330591,-9.735816253
17.2471895,-9.853634274
17.2615123,-9.976610451
17.2760344,-10.10515716
17.2907633,-10.23973775
17.3057069,-10.38087543
17.3208734,-10.52916416
17.3362716,-10.68528218
17.3519106,-10.85000902
17.3678003,-11.02424696
17.3839508,-11.20904875
17.4003728,-11.40565353
17.4170776,-11.61553452
17.4340768,-11.84046308
17.4513824,-12.08259689
17.4690066,-12.3446043
17.4869614,-12.62984488
17.5052584,-12.94264216
17.5239081,-13.28871722
17.5429188,-13.67593087
17.5622947,-14.11571602
17.5820328,-14.62657533
17.6021171,-15.28819878
17.6225034,-16.39619928
17.6429134,-16.83166336
17.6633234,-17.63679984
17.6837334,-17.66890285
17.7041671,-17.67289553
17.7245291,-17.69207131
17.7448318,-17.71002362
17.765087,-17.72174563
17.7853053,-17.72615385
17.8054969,-17.72363521
17.8256701,-17.71524286
17.845832,-17.70236857
17.8659879,-17.68649506
17.8861408,-17.66896841
17.9062925,-17.65083204
17.9264437,-17.63277209
17.9465948,-17.61518012
17.9667457,-17.59825976
17.9868966,-17.58211312
18.0070475,-17.56679282
18.0271985,-17.55232857
18.0473494,-17.53873969
18.0675003,-17.52604059
18.0876512,-17.51424315
18.1078021,-17.50335772
18.127953,-17.49339353
18.1481039,-17.48435883
18.1682548,-17.47626102
18.1884057,-17.46910664
18.2085566,-17.46290144
18.2287075,-17.45765037
18.2488585,-17.45335758
18.2690094,-17.45002645
18.2891603,-17.4476596
18.3093112,-17.44625888
18.3294621,-17.44582539
18.349613,-17.44635947
18.3697639,-17.44786069
18.3899148,-17.45032789
18.4100657,-17.45375914
18.4302166,-17.45815174
18.4503675,-17.46350223
18.4705184,-17.46980638
18.4906694,-17.47705915
18.5108203,-17.48525474
18.5309712,-17.49438651
18.5511221,-17.50444701
18.571273,-20.44462122
18.5914239,-12.65502869
18.6115748,-12.99180882
18.6317257,-4.330602939
18.6515182,-1.443534313
18.6709708,-0.481178104
18.6901006,-0.160392701
18.7089232,-0.053464234
18.7274532,-0.017821411
18.7457037,-0.00594047
18.7636871,-0.001980157
18.781415,-0.000660052
18.798898,-0.000220017
18.8161459,-7.33E-05
18.8331681,-2.44E-05
18.8499733,-8.15E-06
18.8665696,-2.72E-06
18.8829647,-9.05E-07
18.8991657,-3.02E-07
18.9151794,-1.01E-07
18.9310122,-3.35E-08
18.9466701,-1.12E-08
18.9621589,-3.73E-09
18.9774838,-1.24E-09
18.9926501,-4.14E-10
19.0076626,-1.38E-10
19.0225259,-4.60E-11
19.0372444,-1.53E-11
19.0518222,-5.11E-12
19.0662634,-1.70E-12
19.0805717,-5.68E-13
19.0947507,-1.89E-13
19.108804,-6.31E-14
19.1227347,-2.10E-14
19.1365461,-7.01E-15
19.1502413,-2.34E-15
19.163823,-7.79E-16
19.1772941,-2.60E-16
19.1906574,-8.66E-17
19.2039152,-2.89E-17
19.2170701,-9.62E-18
19.2301245,-3.21E-18
19.2430807,-1.07E-18
19.2559408,-3.56E-19
19.268707,-1.19E-19
19.2813813,-3.96E-20
19.2939656,-0.404638036
19.3064619,0.323045376
19.3188721,0.164045921
19.3311978,0.976640729
19.3434407,1.253593973
19.3556032,1.351933852
19.3676869,1.390694727
19.3796933,1.409555495
19.3916239,1.421743212
19.4034801,1.431667625
19.4152633,1.440799358
19.4269749,1.449629305
19.4386162,1.458321763
19.4501885,1.466932142
19.4616929,1.475479539
19.4731308,1.483970926
19.4845032,1.492409219
19.4958113,1.500795961
19.5070562,1.509132225
19.5182389,1.51741891
19.5293606,1.525656841
19.5404222,1.533846807
19.5514246,1.541989566
19.562369,1.550085859
19.5732561,1.558136403
19.5840868,1.566141897
19.5948622,1.574103022
19.605583,1.582020441
19.6162501,1.589894801
19.6268643,1.59772673
19.6374263,1.605516844
19.647937,1.613265742
19.6583972,1.620974006
19.6688075,1.628642208
19.6791687,1.636270904
19.6894815,1.643860637
19.6997466,1.651411937
19.7099647,1.658925322
19.7201363,1.666401299
19.7302622,1.67384036
19.740343,1.68124299
19.7503794,1.688609661
19.7603718,1.695940835
19.7703209,1.703236962
19.7802272,1.710498484
19.7900914,1.717725834
19.799914,1.724919435
19.8096954,1.732079699
19.8194364,1.739207032
19.8291372,1.74630183
19.8387986,1.753364481
19.8484208,1.760395367
19.8580046,1.767394858
19.8675502,1.77436332
19.8770582,1.78130111
19.8865291,1.78820858
19.8959632,1.795086071
19.905361,1.801933922
19.914723,1.808752462
19.9240496,1.815542014
19.9333412,1.822302898
19.9425981,1.829035423
19.9518209,1.835739896
19.9610098,1.842416616
19.9701653,1.849065879
19.9792877,1.855687972
19.9883774,1.86228318
19.9974348,1.868851781
20.0064602,1.875394049
20.015454,1.881910252
20.0244165,1.888400653
20.0333481,1.894865512
20.042249,1.901305084
20.0511197,1.907719618
20.0599604,1.914109362
20.0687715,1.920474555
20.0775532,1.926815436
20.0863058,1.933132238
20.0950298,1.939425191
20.1037252,1.94569452
20.1123926,1.951940448
20.121032,1.958163193
20.1296438,1.96436297
20.1382284,1.970539989
20.1467859,1.97669446
